sample,response,sample_type,population,count,total_count,percentage
sample07811,no,PBMC,nk_cell,15450,103371,14.95
sample07815,no,PBMC,b_cell,12720,93378,13.62
sample07815,no,PBMC,cd4_t_cell,28342,93378,30.35
sample07815,no,PBMC,cd8_t_cell,17789,93378,19.05
sample07815,no,PBMC,monocyte,19868,93378,21.28
sample07815,no,PBMC,nk_cell,14659,93378,15.7
sample07816,no,PBMC,b_cell,7586,91370,8.3
sample07816,no,PBMC,cd4_t_cell,24353,91370,26.65
sample07816,no,PBMC,cd8_t_cell,25468,91370,27.87
sample07816,no,PBMC,monocyte,23814,91370,26.06
sample07816,no,PBMC,nk_cell,10149,91370,11.11
sample07817,no,PBMC,b_cell,11479,92347,12.43
sample07817,no,PBMC,cd4_t_cell,26418,92347,28.61
sample07817,no,PBMC,cd8_t_cell,24007,92347,26.0
sample07817,no,PBMC,monocyte,9590,92347,10.38
sample07817,no,PBMC,nk_cell,20853,92347,22.58
sample07818,no,PBMC,b_cell,7435,93245,7.97
sample07818,no,PBMC,cd4_t_cell,28592,93245,30.66
sample07818,no,PBMC,cd8_t_cell,24017,93245,25.76
sample07818,no,PBMC,monocyte,15959,93245,17.12
sample07818,no,PBMC,nk_cell,17242,93245,18.49
sample07819,no,PBMC,b_cell,15848,97331,16.28
sample07819,no,PBMC,cd4_t_cell,29196,97331,30.0
sample07819,no,PBMC,cd8_t_cell,21823,97331,22.42
sample07819,no,PBMC,monocyte,17968,97331,18.46
sample07819,no,PBMC,nk_cell,12496,97331,12.84
sample07820,no,PBMC,b_cell,10689,95441,11.2
sample07820,no,PBMC,cd4_t_cell,28263,95441,29.61
sample07820,no,PBMC,cd8_t_cell,21646,95441,22.68
sample07820,no,PBMC,monocyte,23369,95441,24.49
sample07820,no,PBMC,nk_cell,11474,95441,12.02
sample07821,yes,PBMC,b_cell,8069,93256,8.65
sample07821,yes,PBMC,cd4_t_cell,24305,93256,26.06
sample07821,yes,PBMC,cd8_t_cell,25732,93256,27.59
sample07821,yes,PBMC,monocyte,21860,93256,23.44
sample07821,yes,PBMC,nk_cell,13290,93256,14.25
sample07822,yes,PBMC,b_cell,14113,112050,12.6
sample07822,yes,PBMC,cd4_t_cell,40037,112050,35.73
sample07822,yes,PBMC,cd8_t_cell,18522,112050,16.53
sample07822,yes,PBMC,monocyte,22787,112050,20.34
sample07822,yes,PBMC,nk_cell,16591,112050,14.81
sample07823,yes,PBMC,b_cell,9852,107664,9.15
sample07823,yes,PBMC,cd4_t_cell,30561,107664,28.39
sample07823,yes,PBMC,cd8_t_cell,28046,107664,26.05
sample07823,yes,PBMC,monocyte,21979,107664,20.41
sample07823,yes,PBMC,nk_cell,17226,107664,16.0
sample07824,yes,PBMC,b_cell,11919,105231,11.33
sample07824,yes,PBMC,cd4_t_cell,26817,105231,25.48
sample07824,yes,PBMC,cd8_t_cell,22840,105231,21.7
sample07824,yes,PBMC,monocyte,29096,105231,27.65
sample07824,yes,PBMC,nk_cell,14559,105231,13.84
sample07825,yes,PBMC,b_cell,9156,108040,8.47
sample07825,yes,PBMC,cd4_t_cell,22923,108040,21.22
sample07825,yes,PBMC,cd8_t_cell,36149,108040,33.46
sample07825,yes,PBMC,monocyte,14056,108040,13.01
sample07825,yes,PBMC,nk_cell,25756,108040,23.84
sample07826,yes,PBMC,b_cell,6700,95474,7.02
sample07826,yes,PBMC,cd4_t_cell,33066,95474,34.63
sample07826,yes,PBMC,cd8_t_cell,25972,95474,27.2
sample07826,yes,PBMC,monocyte,15836,95474,16.59
sample07826,yes,PBMC,nk_cell,13900,95474,14.56
sample07827,yes,PBMC,b_cell,7014,106881,6.56
sample07827,yes,PBMC,cd4_t_cell,27360,106881,25.6
sample07827,yes,PBMC,cd8_t_cell,33969,106881,31.78
sample07827,yes,PBMC,monocyte,14591,106881,13.65
sample07827,yes,PBMC,nk_cell,23947,106881,22.41
sample07828,yes,PBMC,b_cell,14204,94880,14.97
sample07828,yes,PBMC,cd4_t_cell,30276,94880,31.91
sample07828,yes,PBMC,cd8_t_cell,11996,94880,12.64
sample07828,yes,PBMC,monocyte,26591,94880,28.03
sample07828,yes,PBMC,nk_cell,11813,94880,12.45
sample07829,yes,PBMC,b_cell,12648,92306,13.7
sample07829,yes,PBMC,cd4_t_cell,23105,92306,25.03
sample07829,yes,PBMC,cd8_t_cell,20768,92306,22.5
sample07829,yes,PBMC,monocyte,16692,92306,18.08
sample07829,yes,PBMC,nk_cell,19093,92306,20.68
sample07833,no,PBMC,b_cell,5221,111992,4.66
sample07833,no,PBMC,cd4_t_cell,27429,111992,24.49
sample07833,no,PBMC,cd8_t_cell,41282,111992,36.86
sample07833,no,PBMC,monocyte,25261,111992,22.56
sample07833,no,PBMC,nk_cell,12799,111992,11.43
sample07834,no,PBMC,b_cell,13726,101117,13.57
sample07834,no,PBMC,cd4_t_cell,30225,101117,29.89
sample07834,no,PBMC,cd8_t_cell,29419,101117,29.09
sample07834,no,PBMC,monocyte,9666,101117,9.56
sample07834,no,PBMC,nk_cell,18081,101117,17.88
sample07835,no,PBMC,b_cell,6283,106507,5.9
sample07835,no,PBMC,cd4_t_cell,41153,106507,38.64
sample07835,no,PBMC,cd8_t_cell,16557,106507,15.55
sample07835,no,PBMC,monocyte,21235,106507,19.94
sample07835,no,PBMC,nk_cell,21279,106507,19.98
sample07836,yes,PBMC,b_cell,10532,111247,9.47
sample07836,yes,PBMC,cd4_t_cell,39999,111247,35.96
sample07836,yes,PBMC,cd8_t_cell,26863,111247,24.15
sample07836,yes,PBMC,monocyte,24907,111247,22.39
sample07836,yes,PBMC,nk_cell,8946,111247,8.04
sample07837,yes,PBMC,b_cell,10164,109061,9.32
sample07837,yes,PBMC,cd4_t_cell,28322,109061,25.97
sample07837,yes,PBMC,cd8_t_cell,32642,109061,29.93
sample07837,yes,PBMC,monocyte,20681,109061,18.96
sample07837,yes,PBMC,nk_cell,17252,109061,15.82
sample07838,yes,PBMC,b_cell,6744,100157,6.73
sample07838,yes,PBMC,cd4_t_cell,36651,100157,36.59
sample07838,yes,PBMC,cd8_t_cell,20646,100157,20.61
sample07838,yes,PBMC,monocyte,23854,100157,23.82
sample07838,yes,PBMC,nk_cell,12262,100157,12.24
sample07872,no,PBMC,b_cell,10449,98198,10.64
sample07872,no,PBMC,cd4_t_cell,35033,98198,35.68
sample07872,no,PBMC,cd8_t_cell,25826,98198,26.3
sample07872,no,PBMC,monocyte,15219,98198,15.5
sample07872,no,PBMC,nk_cell,11671,98198,11.89
sample07873,no,PBMC,b_cell,8697,98847,8.8
sample07873,no,PBMC,cd4_t_cell,30760,98847,31.12
sample07873,no,PBMC,cd8_t_cell,25533,98847,25.83
sample07873,no,PBMC,monocyte,13271,98847,13.43
sample07873,no,PBMC,nk_cell,20586,98847,20.83
sample07874,no,PBMC,b_cell,10232,101362,10.09
sample07874,no,PBMC,cd4_t_cell,38237,101362,37.72
sample07874,no,PBMC,cd8_t_cell,23546,101362,23.23
sample07874,no,PBMC,monocyte,19634,101362,19.37
sample07874,no,PBMC,nk_cell,9713,101362,9.58
sample07899,no,PBMC,b_cell,2153,104475,2.06
sample07899,no,PBMC,cd4_t_cell,27834,104475,26.64
sample07899,no,PBMC,cd8_t_cell,36182,104475,34.63
sample07899,no,PBMC,monocyte,23602,104475,22.59
sample07899,no,PBMC,nk_cell,14704,104475,14.07
sample07900,no,PBMC,b_cell,3898,102718,3.79
sample07900,no,PBMC,cd4_t_cell,29510,102718,28.73
sample07900,no,PBMC,cd8_t_cell,23511,102718,22.89
sample07900,no,PBMC,monocyte,25355,102718,24.68
sample07900,no,PBMC,nk_cell,20444,102718,19.9
sample07901,no,PBMC,b_cell,12660,98876,12.8
sample07901,no,PBMC,cd4_t_cell,23885,98876,24.16
sample07901,no,PBMC,cd8_t_cell,21443,98876,21.69
sample07901,no,PBMC,monocyte,21784,98876,22.03
sample07901,no,PBMC,nk_cell,19104,98876,19.32
sample07905,yes,PBMC,b_cell,9285,93457,9.94
sample07905,yes,PBMC,cd4_t_cell,30870,93457,33.03
sample07905,yes,PBMC,cd8_t_cell,18348,93457,19.63
sample07905,yes,PBMC,monocyte,20192,93457,21.61
sample07905,yes,PBMC,nk_cell,14762,93457,15.8
sample07906,yes,PBMC,b_cell,5488,92112,5.96
sample07906,yes,PBMC,cd4_t_cell,22309,92112,24.22
sample07906,yes,PBMC,cd8_t_cell,24337,92112,26.42
sample07906,yes,PBMC,monocyte,18275,92112,19.84
sample07906,yes,PBMC,nk_cell,21703,92112,23.56
sample07907,yes,PBMC,b_cell,5576,93169,5.98
sample07907,yes,PBMC,cd4_t_cell,30997,93169,33.27
sample07907,yes,PBMC,cd8_t_cell,23234,93169,24.94
sample07907,yes,PBMC,monocyte,18553,93169,19.91
sample07907,yes,PBMC,nk_cell,14809,93169,15.89
sample07926,no,PBMC,b_cell,16992,100923,16.84
sample07926,no,PBMC,cd4_t_cell,23921,100923,23.7
sample07926,no,PBMC,cd8_t_cell,26898,100923,26.65
sample07926,no,PBMC,monocyte,18621,100923,18.45
sample07926,no,PBMC,nk_cell,14491,100923,14.36
sample07927,no,PBMC,b_cell,7489,101441,7.38
sample07927,no,PBMC,cd4_t_cell,39424,101441,38.86
sample07927,no,PBMC,cd8_t_cell,25910,101441,25.54
sample07927,no,PBMC,monocyte,15275,101441,15.06
sample07927,no,PBMC,nk_cell,13343,101441,13.15
sample07928,no,PBMC,b_cell,8596,108547,7.92
sample07928,no,PBMC,cd4_t_cell,36769,108547,33.87
sample07928,no,PBMC,cd8_t_cell,30592,108547,28.18
sample07928,no,PBMC,monocyte,17121,108547,15.77
sample07928,no,PBMC,nk_cell,15469,108547,14.25
sample07929,no,PBMC,b_cell,10688,100774,10.61
sample07929,no,PBMC,cd4_t_cell,28821,100774,28.6
sample07929,no,PBMC,cd8_t_cell,26850,100774,26.64
sample07929,no,PBMC,monocyte,21024,100774,20.86
sample07929,no,PBMC,nk_cell,13391,100774,13.29
sample07930,no,PBMC,b_cell,9696,96101,10.09
sample07930,no,PBMC,cd4_t_cell,26452,96101,27.53
sample07930,no,PBMC,cd8_t_cell,26328,96101,27.4
sample07930,no,PBMC,monocyte,24078,96101,25.05
sample07930,no,PBMC,nk_cell,9547,96101,9.93
sample07931,no,PBMC,b_cell,11308,94946,11.91
sample07931,no,PBMC,cd4_t_cell,23079,94946,24.31
sample07931,no,PBMC,cd8_t_cell,34448,94946,36.28
sample07931,no,PBMC,monocyte,16117,94946,16.97
sample07931,no,PBMC,nk_cell,9994,94946,10.53
sample07932,no,PBMC,b_cell,13907,103601,13.42
sample07932,no,PBMC,cd4_t_cell,27774,103601,26.81
sample07932,no,PBMC,cd8_t_cell,25801,103601,24.9
sample07932,no,PBMC,monocyte,22379,103601,21.6
sample07932,no,PBMC,nk_cell,13740,103601,13.26
sample07933,no,PBMC,b_cell,8224,99124,8.3
sample07933,no,PBMC,cd4_t_cell,23225,99124,23.43
sample07933,no,PBMC,cd8_t_cell,24283,99124,24.5
sample07933,no,PBMC,monocyte,23962,99124,24.17
sample07933,no,PBMC,nk_cell,19430,99124,19.6
sample07934,no,PBMC,b_cell,15776,97171,16.24
sample07934,no,PBMC,cd4_t_cell,21376,97171,22.0
sample07934,no,PBMC,cd8_t_cell,18744,97171,19.29
sample07934,no,PBMC,monocyte,20538,97171,21.14
sample07934,no,PBMC,nk_cell,20737,97171,21.34
sample07941,no,PBMC,b_cell,9691,99005,9.79
sample07941,no,PBMC,cd4_t_cell,37954,99005,38.34
sample07941,no,PBMC,cd8_t_cell,19955,99005,20.16
sample07941,no,PBMC,monocyte,17778,99005,17.96
sample07941,no,PBMC,nk_cell,13627,99005,13.76
sample07942,no,PBMC,b_cell,13070,101253,12.91
sample07942,no,PBMC,cd4_t_cell,27102,101253,26.77
sample07942,no,PBMC,cd8_t_cell,24349,101253,24.05
sample07942,no,PBMC,monocyte,17387,101253,17.17
sample07942,no,PBMC,nk_cell,19345,101253,19.11
sample07943,no,PBMC,b_cell,7757,96982,8.0
sample07943,no,PBMC,cd4_t_cell,27844,96982,28.71
sample07943,no,PBMC,cd8_t_cell,32543,96982,33.56
sample07943,no,PBMC,monocyte,16455,96982,16.97
sample07943,no,PBMC,nk_cell,12383,96982,12.77
sample07959,no,PBMC,b_cell,4604,95855,4.8
sample07959,no,PBMC,cd4_t_cell,27696,95855,28.89
sample07959,no,PBMC,cd8_t_cell,21259,95855,22.18
sample07959,no,PBMC,monocyte,23365,95855,24.38
sample07959,no,PBMC,nk_cell,18931,95855,19.75
sample07960,no,PBMC,b_cell,7803,105859,7.37
sample07960,no,PBMC,cd4_t_cell,30088,105859,28.42
sample07960,no,PBMC,cd8_t_cell,17733,105859,16.75
sample07960,no,PBMC,monocyte,26836,105859,25.35
sample07960,no,PBMC,nk_cell,23399,105859,22.1
sample07961,no,PBMC,b_cell,12023,102393,11.74
sample07961,no,PBMC,cd4_t_cell,34306,102393,33.5
sample07961,no,PBMC,cd8_t_cell,23844,102393,23.29
sample07961,no,PBMC,monocyte,13346,102393,13.03
sample07961,no,PBMC,nk_cell,18874,102393,18.43
sample07968,yes,PBMC,b_cell,6744,105329,6.4
sample07968,yes,PBMC,cd4_t_cell,29708,105329,28.2
sample07968,yes,PBMC,cd8_t_cell,36185,105329,34.35
sample07968,yes,PBMC,monocyte,25009,105329,23.74
sample07968,yes,PBMC,nk_cell,7683,105329,7.29
sample07969,yes,PBMC,b_cell,8717,108151,8.06
sample07969,yes,PBMC,cd4_t_cell,33798,108151,31.25
sample07969,yes,PBMC,cd8_t_cell,26930,108151,24.9
sample07969,yes,PBMC,monocyte,29061,108151,26.87
sample07969,yes,PBMC,nk_cell,9645,108151,8.92
sample07970,yes,PBMC,b_cell,17805,100212,17.77
sample07970,yes,PBMC,cd4_t_cell,28749,100212,28.69
sample07970,yes,PBMC,cd8_t_cell,23595,100212,23.55
sample07970,yes,PBMC,monocyte,21737,100212,21.69
sample07970,yes,PBMC,nk_cell,8326,100212,8.31
sample08004,no,PBMC,b_cell,4598,96921,4.74
sample08004,no,PBMC,cd4_t_cell,27383,96921,28.25
sample08004,no,PBMC,cd8_t_cell,29014,96921,29.94
sample08004,no,PBMC,monocyte,16936,96921,17.47
sample08004,no,PBMC,nk_cell,18990,96921,19.59
sample08005,no,PBMC,b_cell,12834,109359,11.74
sample08005,no,PBMC,cd4_t_cell,32578,109359,29.79
sample08005,no,PBMC,cd8_t_cell,20209,109359,18.48
sample08005,no,PBMC,monocyte,24792,109359,22.67
sample08005,no,PBMC,nk_cell,18946,109359,17.32
sample08006,no,PBMC,b_cell,9672,104642,9.24
sample08006,no,PBMC,cd4_t_cell,36329,104642,34.72
sample08006,no,PBMC,cd8_t_cell,22865,104642,21.85
sample08006,no,PBMC,monocyte,24645,104642,23.55
sample08006,no,PBMC,nk_cell,11131,104642,10.64
sample08013,no,PBMC,b_cell,10472,92516,11.32
sample08013,no,PBMC,cd4_t_cell,24995,92516,27.02
sample08013,no,PBMC,cd8_t_cell,28303,92516,30.59
sample08013,no,PBMC,monocyte,16597,92516,17.94
sample08013,no,PBMC,nk_cell,12149,92516,13.13
sample08014,no,PBMC,b_cell,12468,101723,12.26
sample08014,no,PBMC,cd4_t_cell,26902,101723,26.45
sample08014,no,PBMC,cd8_t_cell,27467,101723,27.0
sample08014,no,PBMC,monocyte,13850,101723,13.62
sample08014,no,PBMC,nk_cell,21036,101723,20.68
sample08015,no,PBMC,b_cell,12870,103548,12.43
sample08015,no,PBMC,cd4_t_cell,28221,103548,27.25
sample08015,no,PBMC,cd8_t_cell,21420,103548,20.69
sample08015,no,PBMC,monocyte,24932,103548,24.08
sample08015,no,PBMC,nk_cell,16105,103548,15.55
sample08028,no,PBMC,b_cell,9014,98602,9.14
sample08028,no,PBMC,cd4_t_cell,29829,98602,30.25
sample08028,no,PBMC,cd8_t_cell,23885,98602,24.22
sample08028,no,PBMC,monocyte,21641,98602,21.95
sample08028,no,PBMC,nk_cell,14233,98602,14.43
sample08029,no,PBMC,b_cell,7116,100947,7.05
sample08029,no,PBMC,cd4_t_cell,26921,100947,26.67
sample08029,no,PBMC,cd8_t_cell,26622,100947,26.37
sample08029,no,PBMC,monocyte,22444,100947,22.23
sample08029,no,PBMC,nk_cell,17844,100947,17.68
sample08030,no,PBMC,b_cell,14646,98181,14.92
sample08030,no,PBMC,cd4_t_cell,24611,98181,25.07
sample08030,no,PBMC,cd8_t_cell,24341,98181,24.79
sample08030,no,PBMC,monocyte,19493,98181,19.85
sample08030,no,PBMC,nk_cell,15090,98181,15.37
sample08040,yes,PBMC,b_cell,9791,110353,8.87
sample08040,yes,PBMC,cd4_t_cell,32793,110353,29.72
sample08040,yes,PBMC,cd8_t_cell,31418,110353,28.47
sample08040,yes,PBMC,monocyte,17186,110353,15.57
sample08040,yes,PBMC,nk_cell,19165,110353,17.37
sample08041,yes,PBMC,b_cell,5832,94887,6.15
sample08041,yes,PBMC,cd4_t_cell,36824,94887,38.81
sample08041,yes,PBMC,cd8_t_cell,17089,94887,18.01
sample08041,yes,PBMC,monocyte,15474,94887,16.31
sample08041,yes,PBMC,nk_cell,19668,94887,20.73
sample08042,yes,PBMC,b_cell,12863,103315,12.45
sample08042,yes,PBMC,cd4_t_cell,33233,103315,32.17
sample08042,yes,PBMC,cd8_t_cell,18887,103315,18.28
sample08042,yes,PBMC,monocyte,17907,103315,17.33
sample08042,yes,PBMC,nk_cell,20425,103315,19.77
sample08049,no,PBMC,b_cell,9455,96874,9.76
sample08049,no,PBMC,cd4_t_cell,37284,96874,38.49
sample08049,no,PBMC,cd8_t_cell,23832,96874,24.6
sample08049,no,PBMC,monocyte,15926,96874,16.44
sample08049,no,PBMC,nk_cell,10377,96874,10.71
sample08050,no,PBMC,b_cell,6733,92489,7.28
sample08050,no,PBMC,cd4_t_cell,32918,92489,35.59
sample08050,no,PBMC,cd8_t_cell,26324,92489,28.46
sample08050,no,PBMC,monocyte,17862,92489,19.31
sample08050,no,PBMC,nk_cell,8652,92489,9.35
sample08051,no,PBMC,b_cell,11344,92654,12.24
sample08051,no,PBMC,cd4_t_cell,29358,92654,31.69
sample08051,no,PBMC,cd8_t_cell,23031,92654,24.86
sample08051,no,PBMC,monocyte,15114,92654,16.31
sample08051,no,PBMC,nk_cell,13807,92654,14.9
sample08055,yes,PBMC,b_cell,8444,99750,8.47
sample08055,yes,PBMC,cd4_t_cell,40070,99750,40.17
sample08055,yes,PBMC,cd8_t_cell,21389,99750,21.44
sample08055,yes,PBMC,monocyte,15353,99750,15.39
sample08055,yes,PBMC,nk_cell,14494,99750,14.53
sample08056,yes,PBMC,b_cell,7265,104366,6.96
sample08056,yes,PBMC,cd4_t_cell,35332,104366,33.85
sample08056,yes,PBMC,cd8_t_cell,21960,104366,21.04
sample08056,yes,PBMC,monocyte,25634,104366,24.56
sample08056,yes,PBMC,nk_cell,14175,104366,13.58
sample08057,yes,PBMC,b_cell,10734,98727,10.87
sample08057,yes,PBMC,cd4_t_cell,24927,98727,25.25
sample08057,yes,PBMC,cd8_t_cell,25285,98727,25.61
sample08057,yes,PBMC,monocyte,21183,98727,21.46
sample08057,yes,PBMC,nk_cell,16598,98727,16.81
sample08064,no,PBMC,b_cell,9017,102491,8.8
sample08064,no,PBMC,cd4_t_cell,29574,102491,28.86
sample08064,no,PBMC,cd8_t_cell,34616,102491,33.77
sample08064,no,PBMC,monocyte,16164,102491,15.77
sample08064,no,PBMC,nk_cell,13120,102491,12.8
sample08065,no,PBMC,b_cell,7321,102539,7.14
sample08065,no,PBMC,cd4_t_cell,33690,102539,32.86
sample08065,no,PBMC,cd8_t_cell,27890,102539,27.2
sample08065,no,PBMC,monocyte,20673,102539,20.16
sample08065,no,PBMC,nk_cell,12965,102539,12.64
sample08066,no,PBMC,b_cell,7097,102946,6.89
sample08066,no,PBMC,cd4_t_cell,35172,102946,34.17
sample08066,no,PBMC,cd8_t_cell,26249,102946,25.5
sample08066,no,PBMC,monocyte,18386,102946,17.86
sample08066,no,PBMC,nk_cell,16042,102946,15.58
sample08076,no,PBMC,b_cell,12469,91607,13.61
sample08076,no,PBMC,cd4_t_cell,23037,91607,25.15
sample08076,no,PBMC,cd8_t_cell,22205,91607,24.24
sample08076,no,PBMC,monocyte,18375,91607,20.06
sample08076,no,PBMC,nk_cell,15521,91607,16.94
sample08077,no,PBMC,b_cell,8379,103065,8.13
sample08077,no,PBMC,cd4_t_cell,33179,103065,32.19
sample08077,no,PBMC,cd8_t_cell,21798,103065,21.15
sample08077,no,PBMC,monocyte,24365,103065,23.64
sample08077,no,PBMC,nk_cell,15344,103065,14.89
sample08078,no,PBMC,b_cell,5602,90609,6.18
sample08078,no,PBMC,cd4_t_cell,24197,90609,26.7
sample08078,no,PBMC,cd8_t_cell,18946,90609,20.91
sample08078,no,PBMC,monocyte,19915,90609,21.98
sample08078,no,PBMC,nk_cell,21949,90609,24.22
sample08085,yes,PBMC,b_cell,19886,111862,17.78
sample08085,yes,PBMC,cd4_t_cell,29707,111862,26.56
sample08085,yes,PBMC,cd8_t_cell,26736,111862,23.9
sample08085,yes,PBMC,monocyte,20120,111862,17.99
sample08085,yes,PBMC,nk_cell,15413,111862,13.78
sample08086,yes,PBMC,b_cell,10282,97692,10.52
sample08086,yes,PBMC,cd4_t_cell,33312,97692,34.1
sample08086,yes,PBMC,cd8_t_cell,20156,97692,20.63
sample08086,yes,PBMC,monocyte,19337,97692,19.79
sample08086,yes,PBMC,nk_cell,14605,97692,14.95
sample08087,yes,PBMC,b_cell,7657,109839,6.97
sample08087,yes,PBMC,cd4_t_cell,23594,109839,21.48
sample08087,yes,PBMC,cd8_t_cell,28111,109839,25.59
sample08087,yes,PBMC,monocyte,21802,109839,19.85
sample08087,yes,PBMC,nk_cell,28675,109839,26.11
sample08118,no,PBMC,b_cell,8591,89842,9.56
sample08118,no,PBMC,cd4_t_cell,24933,89842,27.75
sample08118,no,PBMC,cd8_t_cell,26673,89842,29.69
sample08118,no,PBMC,monocyte,20486,89842,22.8
sample08118,no,PBMC,nk_cell,9159,89842,10.19
sample08119,no,PBMC,b_cell,9480,97880,9.69
sample08119,no,PBMC,cd4_t_cell,29566,97880,30.21
sample08119,no,PBMC,cd8_t_cell,23693,97880,24.21
sample08119,no,PBMC,monocyte,22644,97880,23.13
sample08119,no,PBMC,nk_cell,12497,97880,12.77
sample08120,no,PBMC,b_cell,9674,91973,10.52
sample08120,no,PBMC,cd4_t_cell,33114,91973,36.0
sample08120,no,PBMC,cd8_t_cell,21334,91973,23.2
sample08120,no,PBMC,monocyte,16199,91973,17.61
sample08120,no,PBMC,nk_cell,11652,91973,12.67
sample08121,yes,PBMC,b_cell,5782,92948,6.22
sample08121,yes,PBMC,cd4_t_cell,33461,92948,36.0
sample08121,yes,PBMC,cd8_t_cell,33152,92948,35.67
sample08121,yes,PBMC,monocyte,12369,92948,13.31
sample08121,yes,PBMC,nk_cell,8184,92948,8.8
sample08122,yes,PBMC,b_cell,8920,108753,8.2
sample08122,yes,PBMC,cd4_t_cell,31088,108753,28.59
sample08122,yes,PBMC,cd8_t_cell,18563,108753,17.07
sample08122,yes,PBMC,monocyte,33110,108753,30.45
sample08122,yes,PBMC,nk_cell,17072,108753,15.7
sample08123,yes,PBMC,b_cell,7307,107879,6.77
sample08123,yes,PBMC,cd4_t_cell,32353,107879,29.99
sample08123,yes,PBMC,cd8_t_cell,32907,107879,30.5
sample08123,yes,PBMC,monocyte,21626,107879,20.05
sample08123,yes,PBMC,nk_cell,13686,107879,12.69
sample08127,yes,PBMC,b_cell,14061,103846,13.54
sample08127,yes,PBMC,cd4_t_cell,35999,103846,34.67
sample08127,yes,PBMC,cd8_t_cell,26592,103846,25.61
sample08127,yes,PBMC,monocyte,11791,103846,11.35
sample08127,yes,PBMC,nk_cell,15403,103846,14.83
sample08128,yes,PBMC,b_cell,14190,107342,13.22
sample08128,yes,PBMC,cd4_t_cell,26611,107342,24.79
sample08128,yes,PBMC,cd8_t_cell,27722,107342,25.83
sample08128,yes,PBMC,monocyte,21312,107342,19.85
sample08128,yes,PBMC,nk_cell,17507,107342,16.31
sample08129,yes,PBMC,b_cell,9749,107931,9.03
sample08129,yes,PBMC,cd4_t_cell,31749,107931,29.42
sample08129,yes,PBMC,cd8_t_cell,27922,107931,25.87
sample08129,yes,PBMC,monocyte,23312,107931,21.6
sample08129,yes,PBMC,nk_cell,15199,107931,14.08
sample08133,no,PBMC,b_cell,4523,88963,5.08
sample08133,no,PBMC,cd4_t_cell,23202,88963,26.08
sample08133,no,PBMC,cd8_t_cell,21910,88963,24.63
sample08133,no,PBMC,monocyte,26343,88963,29.61
sample08133,no,PBMC,nk_cell,12985,88963,14.6
sample08134,no,PBMC,b_cell,12758,101696,12.55
sample08134,no,PBMC,cd4_t_cell,24817,101696,24.4
sample08134,no,PBMC,cd8_t_cell,26346,101696,25.91
sample08134,no,PBMC,monocyte,21288,101696,20.93
sample08134,no,PBMC,nk_cell,16487,101696,16.21
sample08135,no,PBMC,b_cell,11098,103351,10.74
sample08135,no,PBMC,cd4_t_cell,32735,103351,31.67
sample08135,no,PBMC,cd8_t_cell,23848,103351,23.07
sample08135,no,PBMC,monocyte,20126,103351,19.47
sample08135,no,PBMC,nk_cell,15544,103351,15.04
sample08142,no,PBMC,b_cell,7283,96510,7.55
sample08142,no,PBMC,cd4_t_cell,24486,96510,25.37
sample08142,no,PBMC,cd8_t_cell,24831,96510,25.73
sample08142,no,PBMC,monocyte,26606,96510,27.57
sample08142,no,PBMC,nk_cell,13304,96510,13.79
sample08143,no,PBMC,b_cell,13676,100918,13.55
sample08143,no,PBMC,cd4_t_cell,24275,100918,24.05
sample08143,no,PBMC,cd8_t_cell,29597,100918,29.33
sample08143,no,PBMC,monocyte,14449,100918,14.32
sample08143,no,PBMC,nk_cell,18921,100918,18.75
sample08144,no,PBMC,b_cell,19121,103566,18.46
sample08144,no,PBMC,cd4_t_cell,30469,103566,29.42
sample08144,no,PBMC,cd8_t_cell,25848,103566,24.96
sample08144,no,PBMC,monocyte,17874,103566,17.26
sample08144,no,PBMC,nk_cell,10254,103566,9.9
sample08151,yes,PBMC,b_cell,6325,93321,6.78
sample08151,yes,PBMC,cd4_t_cell,26748,93321,28.66
sample08151,yes,PBMC,cd8_t_cell,28447,93321,30.48
sample08151,yes,PBMC,monocyte,16069,93321,17.22
sample08151,yes,PBMC,nk_cell,15732,93321,16.86
sample08152,yes,PBMC,b_cell,9306,97016,9.59
sample08152,yes,PBMC,cd4_t_cell,20747,97016,21.39
sample08152,yes,PBMC,cd8_t_cell,28673,97016,29.55
sample08152,yes,PBMC,monocyte,26471,97016,27.29
sample08152,yes,PBMC,nk_cell,11819,97016,12.18
sample08153,yes,PBMC,b_cell,6245,101829,6.13
sample08153,yes,PBMC,cd4_t_cell,36417,101829,35.76
sample08153,yes,PBMC,cd8_t_cell,24319,101829,23.88
sample08153,yes,PBMC,monocyte,22170,101829,21.77
